   ,日期,时间,交易量,成功率,响应时间
5199,0114,1438,1204,96.18%,106.94
5200,0114,1439,1180,94.83%,108.08
5201,0114,1440,1304,94.4%,114.12
5202,0114,1441,1248,94.95%,72.32
5203,0114,1442,1212,95.38%,105.14
5204,0114,1443,1242,94.2%,137.38
5205,0114,1444,1280,95.55%,134.71
5206,0114,1445,1250,95.44%,143.65
5207,0114,1446,1275,95.45%,200.12
5208,0114,1447,1129,95.22%,107.86
5209,0114,1448,1192,93.62%,107.48
5210,0114,1449,1174,94.89%,74.13
5211,0114,1450,1178,94.82%,215.73
5212,0114,1451,1183,95.35%,174.97
5213,0114,1452,1222,95.01%,107.12
5214,0114,1453,1194,94.72%,105.61
5215,0114,1454,1184,95.27%,74.86
5216,0114,1455,1231,95.69%,208.3
5217,0114,1456,1204,96.01%,72.5
5218,0114,1457,1280,94.92%,134.42
5219,0114,1458,1279,94.21%,166.25
5220,0114,1459,1226,95.43%,9959.35
5221,0114,1500,1252,95.21%,106.27
5222,0114,1501,1170,95.9%,144.02
5223,0114,1502,1208,94.7%,73.53
5224,0114,1503,1226,94.86%,107.51
5225,0114,1504,1192,93.96%,104.21
5226,0114,1505,1223,94.93%,107.35
5227,0114,1506,1228,94.63%,169.21
5228,0114,1507,1196,94.73%,75.29
5229,0114,1508,1229,94.63%,202.66
5230,0114,1509,1223,95.42%,107.55
5231,0114,1510,1197,94.49%,109.78
5232,0114,1511,1266,94.39%,199.79
5233,0114,1512,1212,95.71%,206.47
5234,0114,1513,1286,94.63%,134.8
5235,0114,1514,1238,94.59%,135.68
5236,0114,1515,1266,95.02%,165.8
5237,0114,1516,1249,96.08%,140.09
5238,0114,1517,1235,94.74%,104.57
5239,0114,1518,1265,94.62%,103.92
5240,0114,1519,1258,94.75%,105.72
5241,0114,1520,1231,96.02%,173.18
5242,0114,1521,1245,96.47%,105.53
5243,0114,1522,1205,96.27%,72.81
5244,0114,1523,1160,94.91%,72.78
5245,0114,1524,1252,94.65%,103.17
5246,0114,1525,1186,94.18%,105.47
5247,0114,1526,1293,95.28%,164.75
5248,0114,1527,1235,95.3%,205.34
5249,0114,1528,1207,94.61%,107.22
5250,0114,1529,1159,95.6%,211.19
5251,0114,1530,1195,94.81%,110.1
5252,0114,1531,1257,95.54%,169.15
5253,0114,1532,1222,95.09%,105.2
5254,0114,1533,1210,95.37%,72.91
5255,0114,1534,1225,94.45%,104.75
5256,0114,1535,1176,95.24%,142.48
5257,0114,1536,1313,94.59%,102.95
5258,0114,1537,1268,94.72%,72.4
5259,0114,1538,1186,95.03%,74.25
5260,0114,1539,1181,96.61%,110.51
5261,0114,1540,1258,94.99%,141.42
5262,0114,1541,1127,95.92%,145.49
5263,0114,1542,1195,95.9%,74.77
5264,0114,1543,1273,95.99%,111.31
5265,0114,1544,1195,95.31%,145.41
5266,0114,1545,1203,95.68%,139.37
5267,0114,1546,1192,94.88%,106.18
5268,0114,1547,1150,94.87%,109.59
5269,0114,1548,1117,96.15%,144.38
5270,0114,1549,1164,94.76%,77.27
5271,0114,1550,1133,95.94%,144.22
5272,0114,1551,1213,95.3%,109.96
5273,0114,1552,1156,95.5%,189.53
5274,0114,1553,1256,95.78%,173.96
5275,0114,1554,1179,95.42%,109.21
5276,0114,1555,1153,96.18%,112.13
5277,0114,1556,1205,94.44%,108.13
5278,0114,1557,1171,94.96%,142.07
5279,0114,1558,1198,96.16%,174.3
5280,0114,1559,1204,95.35%,77.82
5281,0114,1600,1220,94.18%,140.95
5282,0114,1601,1166,95.11%,110.26
5283,0114,1602,1131,94.69%,109.36
5284,0114,1603,1125,95.64%,108.5
5285,0114,1604,1188,95.62%,107.86
5286,0114,1605,1193,95.14%,75.23
5287,0114,1606,1194,95.81%,142.02
5288,0114,1607,1186,96.37%,108.35
5289,0114,1608,1167,95.54%,179.54
5290,0114,1609,1195,95.06%,78.3
5291,0114,1610,1208,95.7%,107.51
5292,0114,1611,1216,95.39%,143.85
5293,0114,1612,1236,95.23%,172.21
5294,0114,1613,1317,94.53%,165.92
5295,0114,1614,1271,94.18%,75.13
5296,0114,1615,1129,95.66%,75.09
5297,0114,1616,1184,95.69%,140.75
5298,0114,1617,1216,95.56%,139.48
5299,0114,1618,1273,95.68%,134.75
5300,0114,1619,1184,96.03%,177.29
5301,0114,1620,1244,95.58%,105.48
5302,0114,1621,1288,95.42%,105.13
5303,0114,1622,1293,95.59%,137.13
5304,0114,1623,1283,95.64%,198.24
5305,0114,1624,1244,95.5%,168.67
5306,0114,1625,1240,94.35%,104.91
5307,0114,1626,1226,95.6%,104.51
5308,0114,1627,1266,95.5%,136.76
5309,0114,1628,1172,95.39%,77.22
5310,0114,1629,1204,96.93%,138.88
5311,0114,1630,1207,95.03%,142.26
5312,0114,1631,1159,94.74%,72.49
5313,0114,1632,1233,94.48%,105.11
5314,0114,1633,1213,95.55%,106.75
5315,0114,1634,1199,96.16%,142.19
5316,0114,1635,1122,95.01%,109.08
5317,0114,1636,1206,94.86%,76.64
5318,0114,1637,1181,94.58%,144.7
5319,0114,1638,1212,96.45%,172.75
5320,0114,1639,1222,95.01%,74.87
5321,0114,1640,1265,95.57%,81.48
5322,0114,1641,1234,95.87%,106.72
5323,0114,1642,1224,95.75%,242.7
5324,0114,1643,1286,95.88%,203.73
5325,0114,1644,1225,95.92%,173.14
5326,0114,1645,1234,96.11%,106.31
5327,0114,1646,1212,95.05%,152.9
5328,0114,1647,1260,94.92%,106.58
5329,0114,1648,1273,95.76%,107.81
5330,0114,1649,1246,94.46%,207.66
5331,0114,1650,1200,96.17%,76.16
5332,0114,1651,1145,95.2%,217.03
5333,0114,1652,1163,95.79%,247.09
5334,0114,1653,1123,95.81%,109.31
5335,0114,1654,1103,95.74%,111.63
5336,0114,1655,1128,96.99%,78.15
5337,0114,1656,1117,96.69%,149.03
5338,0114,1657,1091,95.69%,149.02
5339,0114,1658,1162,95.27%,148.51
5340,0114,1659,1141,95.79%,7154.98
5341,0114,1700,1079,94.53%,150.83
5342,0114,1701,1148,97.13%,143.24
5343,0114,1702,1189,95.63%,175.96
5344,0114,1703,1140,95.61%,111.27
5345,0114,1704,1143,95.98%,179.71
5346,0114,1705,1100,96.18%,78.06
5347,0114,1706,1200,96.17%,145.27
5348,0114,1707,1206,94.78%,141.3
5349,0114,1708,1271,95.99%,105.93
5350,0114,1709,1221,94.19%,138.55
5351,0114,1710,1180,96.1%,146.37
5352,0114,1711,1237,96.04%,104.39
5353,0114,1712,1133,95.85%,181.73
5354,0114,1713,1188,96.8%,106.29
5355,0114,1714,1184,95.1%,73.28
5356,0114,1715,1189,96.22%,143.97
5357,0114,1716,1246,95.59%,73.61
5358,0114,1717,1172,94.88%,109.57
5359,0114,1718,1202,95.92%,113.11
5360,0114,1719,1163,96.22%,75.78
5361,0114,1720,1230,96.5%,177.54
5362,0114,1721,1169,95.72%,142.68
5363,0114,1722,1194,95.06%,75.44
5364,0114,1723,1099,96.09%,111.84
5365,0114,1724,1205,95.19%,108.46
5366,0114,1725,1159,95.69%,76.58
5367,0114,1726,1093,94.42%,224.56
5368,0114,1727,1118,96.33%,72.17
5369,0114,1728,1042,94.63%,150.62
5370,0114,1729,1089,96.24%,115.86
5371,0114,1730,1109,94.41%,186.31
5372,0114,1731,1071,95.8%,73.13
5373,0114,1732,1072,95.62%,153.83
5374,0114,1733,1113,95.87%,109.66
5375,0114,1734,1141,95.71%,111.89
5376,0114,1735,1097,95.35%,110.13
5377,0114,1736,1172,95.39%,75.41
5378,0114,1737,1098,94.63%,149.16
5379,0114,1738,1125,96.18%,77.54
5380,0114,1739,1042,95.78%,76.37
5381,0114,1740,1079,95.92%,117.02
5382,0114,1741,1160,94.66%,144.94
5383,0114,1742,1079,95.83%,148.91
5384,0114,1743,1004,95.92%,117.55
5385,0114,1744,1062,94.73%,78.62
5386,0114,1745,987,95.64%,162.86
5387,0114,1746,1100,95.36%,150.01
5388,0114,1747,1121,96.07%,75.8
5389,0114,1748,1044,94.64%,116.71
5390,0114,1749,1036,94.98%,78.02
5391,0114,1750,1065,96.53%,116.62
5392,0114,1751,964,95.33%,80.46
5393,0114,1752,984,93.9%,116.76
5394,0114,1753,1065,96.34%,153.97
5395,0114,1754,934,95.93%,168.63
5396,0114,1755,974,95.07%,117.82
5397,0114,1756,953,96.22%,207.13
5398,0114,1757,891,95.17%,121.47
5399,0114,1758,918,95.97%,79.49
5400,0114,1759,999,94.89%,80.82
5401,0114,1800,994,95.88%,119.55
5402,0114,1801,961,95.21%,163.74
5403,0114,1802,950,96%,205.18
5404,0114,1803,883,96.04%,122.24
5405,0114,1804,882,96.37%,76.82
5406,0114,1805,908,95.48%,122.83
5407,0114,1806,921,96.85%,124.67
5408,0114,1807,866,96.3%,81.97
5409,0114,1808,931,96.46%,162.56
5410,0114,1809,890,96.52%,174.76
5411,0114,1810,1021,96.38%,119.6
5412,0114,1811,883,95.7%,124.39
5413,0114,1812,908,95.81%,165.32
5414,0114,1813,921,96.2%,83.49
5415,0114,1814,904,96.46%,166.89
5416,0114,1815,913,94.52%,126.53
5417,0114,1816,889,96.51%,133.9
5418,0114,1817,899,95.55%,124.5
5419,0114,1818,923,95.88%,170.76
5420,0114,1819,989,95.25%,81.29
5421,0114,1820,930,94.3%,81.75
5422,0114,1821,847,95.4%,126.54
5423,0114,1822,841,95.96%,126.58
5424,0114,1823,869,95.86%,219.34
5425,0114,1824,885,96.84%,129.03
5426,0114,1825,884,95.81%,172.58
5427,0114,1826,836,96.89%,82.31
5428,0114,1827,869,94.82%,76.84
5429,0114,1828,841,95.36%,78.65
5430,0114,1829,836,95.45%,174.65
5431,0114,1830,883,96.38%,262.19
5432,0114,1831,882,96.49%,121.66
5433,0114,1832,845,96.21%,79.06
5434,0114,1833,876,94.41%,127.03
5435,0114,1834,837,94.62%,80.37
5436,0114,1835,863,95.94%,125.12
5437,0114,1836,835,94.37%,128.38
5438,0114,1837,848,95.64%,224.02
5439,0114,1838,846,94.92%,180.56
5440,0114,1839,818,97.07%,179.28
5441,0114,1840,845,96.21%,78.51
5442,0114,1841,848,95.75%,127.96
5443,0114,1842,844,94.79%,130.27
5444,0114,1843,896,94.64%,127.43
5445,0114,1844,800,94.75%,180.6
5446,0114,1845,859,94.76%,172.97
5447,0114,1846,827,95.89%,77.28
5448,0114,1847,859,94.64%,81.03
5449,0114,1848,836,95.33%,79.85
5450,0114,1849,792,95.58%,179.73
5451,0114,1850,788,95.3%,133.1
5452,0114,1851,792,96.21%,81.83
5453,0114,1852,845,96.21%,128.9
5454,0114,1853,874,95.19%,82.3
5455,0114,1854,883,95.47%,175.45
5456,0114,1855,895,96.76%,170.96
5457,0114,1856,858,95.57%,80.75
5458,0114,1857,839,95.11%,81.2
5459,0114,1858,834,94.72%,129.87
5460,0114,1859,835,95.09%,89.04
5461,0114,1900,860,94.77%,129.52
5462,0114,1901,850,96.12%,127.67
5463,0114,1902,856,95.68%,175.94
5464,0114,1903,843,95.14%,80.72
5465,0114,1904,840,94.64%,82.92
5466,0114,1905,845,95.27%,129.33
5467,0114,1906,832,95.55%,176.84
5468,0114,1907,775,94.45%,235.16
5469,0114,1908,872,95.41%,124.43
5470,0114,1909,824,96.48%,129.87
5471,0114,1910,808,96.04%,228.13
5472,0114,1911,787,96.44%,179.95
5473,0114,1912,850,94.82%,127.09
5474,0114,1913,797,96.11%,85.5
5475,0114,1914,857,96.38%,177.18
5476,0114,1915,825,96%,128.84
5477,0114,1916,899,96.22%,171.43
5478,0114,1917,856,96.03%,127.81
5479,0114,1918,801,94.26%,227.57
5480,0114,1919,785,96.69%,235.32
5481,0114,1920,796,94.22%,79.43
5482,0114,1921,799,94.87%,78.56
5483,0114,1922,777,96.27%,78.45
5484,0114,1923,828,94.93%,82.6
5485,0114,1924,770,94.55%,79.82
5486,0114,1925,809,93.57%,78.03
5487,0114,1926,782,95.4%,82.63
5488,0114,1927,790,95.82%,284.61
5489,0114,1928,852,95.89%,76.64
5490,0114,1929,736,94.43%,139.23
5491,0114,1930,788,95.05%,238.63
5492,0114,1931,799,94.62%,82.89
5493,0114,1932,711,94.09%,140.95
5494,0114,1933,792,96.46%,134.97
5495,0114,1934,732,96.17%,141.91
5496,0114,1935,762,95.41%,83.59
5497,0114,1936,704,96.16%,258.05
5498,0114,1937,686,96.65%,87.39
5499,0114,1938,740,96.08%,143.07
5500,0114,1939,691,95.8%,94.37
5501,0114,1940,670,95.22%,202.83
5502,0114,1941,739,97.16%,191.15
5503,0114,1942,673,95.25%,78.76
5504,0114,1943,689,94.92%,77.21
5505,0114,1944,708,94.63%,193.4
5506,0114,1945,696,96.26%,85.33
5507,0114,1946,786,95.29%,130.77
5508,0114,1947,658,94.07%,140.34
5509,0114,1948,728,94.78%,190.6
5510,0114,1949,715,95.1%,80.03
5511,0114,1950,679,93.67%,80.49
5512,0114,1951,688,95.93%,83.69
5513,0114,1952,691,95.51%,142.47
5514,0114,1953,711,93.39%,83.55
5515,0114,1954,667,94.9%,84.46
5516,0114,1955,663,92.91%,82.17
5517,0114,1956,677,96.01%,261.97
5518,0114,1957,642,96.73%,146.93
5519,0114,1958,691,95.37%,141.72
5520,0114,1959,648,95.22%,82.33
5521,0114,2000,681,96.92%,82.03
5522,0114,2001,682,97.07%,140.54
5523,0114,2002,671,95.23%,141.17
5524,0114,2003,743,96.23%,188.87
5525,0114,2004,724,95.72%,141.47
5526,0114,2005,719,95.69%,307.74
5527,0114,2006,727,96.42%,141.14
5528,0114,2007,714,95.24%,141.81
5529,0114,2008,651,96.16%,82.68
5530,0114,2009,680,95.15%,143.47
5531,0114,2010,620,95.65%,151.35
5532,0114,2011,684,95.47%,264.08
5533,0114,2012,654,95.87%,147.7
5534,0114,2013,637,95.76%,83.54
5535,0114,2014,640,95.94%,145.8
5536,0114,2015,636,95.13%,154.59
5537,0114,2016,688,96.8%,256.77
5538,0114,2017,664,96.08%,84.84
5539,0114,2018,649,95.53%,269.24
5540,0114,2019,588,95.75%,85.95
5541,0114,2020,667,94%,203.63
5542,0114,2021,630,97.78%,87.9
5543,0114,2022,658,96.35%,210.89
5544,0114,2023,582,97.42%,85.15
5545,0114,2024,583,96.4%,94.07
5546,0114,2025,569,96.13%,86.2
5547,0114,2026,548,96.35%,86.99
5548,0114,2027,538,95.91%,163.92
5549,0114,2028,595,95.46%,220.52
5550,0114,2029,549,95.08%,82.27
5551,0114,2030,600,94%,149.31
5552,0114,2031,597,96.48%,81.06
5553,0114,2032,528,95.45%,240.92
5554,0114,2033,561,95.37%,160.11
5555,0114,2034,570,95.09%,153.13
5556,0114,2035,519,94.99%,89.21
5557,0114,2036,568,95.42%,157.05
5558,0114,2037,510,92.35%,170.24
5559,0114,2038,554,94.58%,161.62
5560,0114,2039,521,94.82%,88.46
5561,0114,2040,500,94%,83.33
5562,0114,2041,509,95.09%,87.62
5563,0114,2042,519,94.22%,91.98
5564,0114,2043,487,95.89%,89.34
5565,0114,2044,522,97.32%,87.96
5566,0114,2045,541,92.42%,156.8
5567,0114,2046,543,93.55%,160.71
5568,0114,2047,512,95.7%,165.2
5569,0114,2048,552,96.74%,157.71
5570,0114,2049,489,94.68%,169.07
5571,0114,2050,503,95.83%,82.87
5572,0114,2051,460,96.74%,87.02
5573,0114,2052,489,95.71%,88.66
5574,0114,2053,517,96.32%,86.63
5575,0114,2054,505,95.05%,163.29
5576,0114,2055,502,95.62%,83.67
5577,0114,2056,484,94.63%,86.52
5578,0114,2057,491,96.95%,84.15
5579,0114,2058,520,95%,91.34
5580,0114,2059,509,95.48%,90.28
5581,0114,2100,426,96.01%,91.87
5582,0114,2101,474,94.73%,177.93
5583,0114,2102,457,94.97%,83.95
5584,0114,2103,531,95.29%,87.4
5585,0114,2104,509,93.91%,85.3
5586,0114,2105,483,95.86%,87.96
5587,0114,2106,438,95.43%,90.29
5588,0114,2107,460,95.87%,85.98
5589,0114,2108,462,95.67%,92.85
5590,0114,2109,477,95.81%,96.81
5591,0114,2110,438,95.89%,177.91
5592,0114,2111,427,96.02%,81.19
5593,0114,2112,445,96.63%,82.56
5594,0114,2113,520,96.92%,241.95
5595,0114,2114,408,95.59%,188.02
5596,0114,2115,403,96.53%,87
5597,0114,2116,445,96.4%,87.81
5598,0114,2117,444,97.07%,88.72
5599,0114,2118,409,96.58%,185.94
5600,0114,2119,481,95.01%,170.07
5601,0114,2120,443,96.61%,183.06
5602,0114,2121,448,94.87%,92.77
5603,0114,2122,426,95.77%,276.2
5604,0114,2123,423,96.45%,88.22
5605,0114,2124,484,96.07%,94.95
5606,0114,2125,466,94.85%,397.47
5607,0114,2126,393,95.67%,93
5608,0114,2127,393,94.15%,296.32
5609,0114,2128,373,97.32%,302.9
5610,0114,2129,328,96.34%,86.8
5611,0114,2130,341,94.72%,318.32
5612,0114,2131,363,94.77%,85.7
5613,0114,2132,371,97.04%,87.16
5614,0114,2133,343,95.92%,201.54
5615,0114,2134,390,96.15%,192.91
5616,0114,2135,417,96.4%,183.28
5617,0114,2136,370,96.49%,87.85
5618,0114,2137,338,97.34%,440.7
5619,0114,2138,366,94.26%,90.27
5620,0114,2139,395,97.47%,89.86
5621,0114,2140,381,96.33%,91.3
5622,0114,2141,363,96.42%,202.7
5623,0114,2142,365,97.26%,89.51
5624,0114,2143,447,97.09%,96.18
5625,0114,2144,362,93.92%,86.56
5626,0114,2145,348,96.84%,84.74
5627,0114,2146,301,96.68%,94
5628,0114,2147,309,97.09%,86.24
5629,0114,2148,300,97.33%,220.92
5630,0114,2149,319,92.79%,88.42
5631,0114,2150,331,96.68%,209.98
5632,0114,2151,312,96.15%,87.67
5633,0114,2152,269,95.17%,87.79
5634,0114,2153,304,95.72%,87.34
5635,0114,2154,284,94.01%,98.24
5636,0114,2155,287,96.17%,228.3
5637,0114,2156,281,93.95%,236.97
5638,0114,2157,306,96.08%,93.91
5639,0114,2158,303,94.06%,87.87
5640,0114,2159,293,95.9%,91.97
5641,0114,2200,305,96.39%,352.83
5642,0114,2201,284,95.77%,88.22
5643,0114,2202,248,94.35%,80.21
5644,0114,2203,297,96.3%,73.81
5645,0114,2204,276,95.29%,80.93
5646,0114,2205,284,96.83%,80.15
5647,0114,2206,271,95.2%,77.49
5648,0114,2207,253,97.63%,81.49
5649,0114,2208,272,95.22%,227.89
5650,0114,2209,243,95.47%,82.81
5651,0114,2210,281,95.73%,223.78
5652,0114,2211,242,97.93%,81.66
5653,0114,2212,297,96.97%,80.49
5654,0114,2213,256,95.7%,85.63
5655,0114,2214,272,96.32%,381.65
5656,0114,2215,299,97.66%,88.53
5657,0114,2216,239,96.65%,82.03
5658,0114,2217,211,94.79%,87.78
5659,0114,2218,222,96.4%,85.94
5660,0114,2219,272,95.59%,375.57
5661,0114,2220,254,95.67%,84.63
5662,0114,2221,219,94.52%,267.78
5663,0114,2222,234,96.58%,255.21
5664,0114,2223,207,96.62%,77.88
5665,0114,2224,211,97.16%,275.45
5666,0114,2225,213,97.18%,271.05
5667,0114,2226,219,95.89%,83.32
5668,0114,2227,197,92.39%,89.46
5669,0114,2228,218,95.87%,85.28
5670,0114,2229,193,94.82%,293.8
5671,0114,2230,214,97.2%,103.96
5672,0114,2231,199,97.99%,91.69
5673,0114,2232,188,97.87%,307.02
5674,0114,2233,176,97.16%,91.85
5675,0114,2234,163,93.87%,88.82
5676,0114,2235,184,94.02%,307.42
5677,0114,2236,194,95.36%,82.08
5678,0114,2237,222,95.5%,84.69
5679,0114,2238,205,96.59%,85.82
5680,0114,2239,188,95.74%,90.78
5681,0114,2240,166,96.39%,77.58
5682,0114,2241,174,96.55%,321.8
5683,0114,2242,175,96%,316.21
5684,0114,2243,180,94.44%,83.03
5685,0114,2244,207,97.1%,92.7
5686,0114,2245,170,95.88%,84.43
5687,0114,2246,168,92.26%,96.44
5688,0114,2247,170,94.71%,97.39
5689,0114,2248,194,95.36%,94.68
5690,0114,2249,147,95.92%,96.75
5691,0114,2250,145,93.1%,101.77
5692,0114,2251,154,98.05%,86.17
5693,0114,2252,142,94.37%,371.16
5694,0114,2253,146,93.84%,85.79
5695,0114,2254,132,97.73%,391.58
5696,0114,2255,169,98.82%,97.63
5697,0114,2256,122,95.9%,87.78
5698,0114,2257,148,95.95%,91.97
5699,0114,2258,158,94.94%,94.08
5700,0114,2259,144,92.36%,94.51
5701,0114,2300,119,94.96%,417.94
5702,0114,2301,118,94.07%,97.42
5703,0114,2302,140,95.71%,91.04
5704,0114,2303,126,87.3%,87.34
5705,0114,2304,113,96.46%,449.88
5706,0114,2305,128,92.97%,404.17
5707,0114,2306,148,95.95%,102.11
5708,0114,2307,126,93.65%,101.98
5709,0114,2308,132,97.73%,90.86
5710,0114,2309,120,94.17%,87.73
5711,0114,2310,121,95.87%,107.02
5712,0114,2311,123,97.56%,93.5
5713,0114,2312,111,94.59%,98.24
5714,0114,2313,120,99.17%,92.36
5715,0114,2314,126,97.62%,93.98
5716,0114,2315,137,97.81%,89.05
5717,0114,2316,123,96.75%,96.17
5718,0114,2317,127,96.85%,94.46
5719,0114,2318,119,94.12%,90.13
5720,0114,2319,104,97.12%,99.01
5721,0114,2320,94,96.81%,93.11
5722,0114,2321,87,98.85%,1019.33
5723,0114,2322,101,98.02%,90.27
5724,0114,2323,123,98.37%,91.16
5725,0114,2324,105,92.38%,93.53
5726,0114,2325,99,95.96%,96.75
5727,0114,2326,99,97.98%,91.35
5728,0114,2327,82,97.56%,219.17
5729,0114,2328,107,97.2%,495.47
5730,0114,2329,93,93.55%,99.69
5731,0114,2330,106,96.23%,101.58
5732,0114,2331,104,98.08%,90.28
5733,0114,2332,101,99.01%,90.5
5734,0114,2333,81,96.3%,102.14
5735,0114,2334,94,94.68%,90.45
5736,0114,2335,100,96%,91.75
5737,0114,2336,96,95.83%,95.78
5738,0114,2337,76,96.05%,614.97
5739,0114,2338,80,92.5%,107.4
5740,0114,2339,100,97%,91.68
5741,0114,2340,74,93.24%,98.61
5742,0114,2341,100,96%,97.53
5743,0114,2342,89,95.51%,92.18
5744,0114,2343,105,97.14%,92.53
5745,0114,2344,87,96.55%,553.17
5746,0114,2345,91,96.7%,97.8
5747,0114,2346,62,98.39%,91.69
5748,0114,2347,87,94.25%,92.69
5749,0114,2348,83,93.98%,89.7
5750,0114,2349,83,97.59%,94.69
5751,0114,2350,79,94.94%,93.32
5752,0114,2351,78,96.15%,95.01
5753,0114,2352,73,93.15%,89.45
5754,0114,2353,80,93.75%,95.01
5755,0114,2354,69,92.75%,95.12
5756,0114,2355,92,95.65%,95.72
5757,0114,2356,74,97.3%,108.32
5758,0114,2357,82,97.56%,96.33
5759,0114,2358,84,96.43%,99.87
5760,0114,2359,99,93.94%,97.59
5761,0115,0000,103,99.03%,100.41
5762,0115,0001,145,97.93%,84.49
5763,0115,0002,119,99.16%,91.34
5764,0115,0003,111,96.4%,85.36
5765,0115,0004,101,97.03%,94.86
5766,0115,0005,120,97.5%,90.23
5767,0115,0006,99,92.93%,85.08
5768,0115,0007,89,98.88%,91.25
5769,0115,0008,107,98.13%,89.75
5770,0115,0009,136,94.85%,98.18
5771,0115,0010,90,96.67%,114.14
5772,0115,0011,89,96.63%,105.16
5773,0115,0012,94,95.74%,95.41
5774,0115,0013,97,93.81%,105.79
5775,0115,0014,124,96.77%,104.06
5776,0115,0015,107,96.26%,96.15
5777,0115,0016,95,96.84%,102.52
5778,0115,0017,116,98.28%,99.47
5779,0115,0018,90,93.33%,100.4
5780,0115,0019,88,98.86%,94.67
5781,0115,0020,73,91.78%,92.29
5782,0115,0021,108,95.37%,102.45
5783,0115,0022,108,96.3%,103.55
5784,0115,0023,121,99.17%,95.61
5785,0115,0024,93,100%,103.9
5786,0115,0025,89,97.75%,100.87
5787,0115,0026,60,98.33%,104.62
5788,0115,0027,70,97.14%,92.49
5789,0115,0028,90,93.33%,96.71
5790,0115,0029,84,94.05%,101.6
5791,0115,0030,100,98%,106.51
5792,0115,0031,54,100%,100.94
5793,0115,0032,64,98.44%,121.89
5794,0115,0033,60,98.33%,127.15
5795,0115,0034,85,100%,94.11
5796,0115,0035,78,96.15%,98.42
5797,0115,0036,73,93.15%,98.51
5798,0115,0037,96,94.79%,103.13
5799,0115,0038,69,95.65%,98.7
5800,0115,0039,86,98.84%,579.38
5801,0115,0040,63,90.48%,93.52
5802,0115,0041,58,96.55%,96.48
5803,0115,0042,50,98%,91.38
5804,0115,0043,55,94.55%,121.87
5805,0115,0044,42,90.48%,115.74
5806,0115,0045,47,97.87%,101.87
5807,0115,0046,61,100%,107.54
5808,0115,0047,76,94.74%,112.12
5809,0115,0048,57,96.49%,112.95
5810,0115,0049,55,98.18%,158.29
5811,0115,0050,33,93.94%,101.97
5812,0115,0051,46,95.65%,966.52
5813,0115,0052,72,97.22%,96.13
5814,0115,0053,47,95.74%,103.02
5815,0115,0054,45,97.78%,991.11
5816,0115,0055,48,93.75%,102.04
5817,0115,0056,42,95.24%,108.4
5818,0115,0057,51,96.08%,103.47
5819,0115,0058,43,100%,100.6
5820,0115,0059,37,97.3%,100.7
5821,0115,0100,66,96.97%,108.77
5822,0115,0101,52,98.08%,106.56
5823,0115,0102,63,98.41%,97.81
5824,0115,0103,55,100%,104.53
5825,0115,0104,55,89.09%,116.16
5826,0115,0105,68,91.18%,104.91
5827,0115,0106,43,95.35%,106.95
5828,0115,0107,74,100%,115.51
5829,0115,0108,48,97.92%,946.46
5830,0115,0109,53,96.23%,101.49
5831,0115,0110,45,88.89%,102.56
5832,0115,0111,53,98.11%,114.47
5833,0115,0112,49,93.88%,101.35
5834,0115,0113,65,90.77%,116.23
5835,0115,0114,61,91.8%,109.2
5836,0115,0115,59,96.61%,162.42
5837,0115,0116,65,93.85%,149.17
5838,0115,0117,38,97.37%,98.34
5839,0115,0118,46,95.65%,95.3
5840,0115,0119,41,100%,103.22
5841,0115,0120,74,97.3%,109.97
5842,0115,0121,52,98.08%,878.31
5843,0115,0122,40,97.5%,138.25
5844,0115,0123,48,91.67%,241.06
5845,0115,0124,46,100%,984.33
5846,0115,0125,33,96.97%,159.79
5847,0115,0126,33,87.88%,125.82
5848,0115,0127,35,97.14%,115.97
5849,0115,0128,77,97.4%,101.87
5850,0115,0129,36,88.89%,112.83
5851,0115,0130,36,94.44%,96.33
5852,0115,0131,41,95.12%,99.54
5853,0115,0132,30,96.67%,99.83
5854,0115,0133,21,95.24%,101.95
5855,0115,0134,44,97.73%,122.59
5856,0115,0135,56,91.07%,99.13
5857,0115,0136,30,86.67%,209.13
5858,0115,0137,36,94.44%,2856.53
5859,0115,0138,32,96.88%,1348.75
5860,0115,0139,31,96.77%,102.35
5861,0115,0140,23,100%,106.17
5862,0115,0141,36,94.44%,95.61
5863,0115,0142,30,96.67%,1436.67
5864,0115,0143,34,100%,98.32
5865,0115,0144,27,92.59%,99.93
5866,0115,0145,23,100%,107.09
5867,0115,0146,13,100%,106.15
5868,0115,0147,30,93.33%,103.07
5869,0115,0148,23,100%,102.83
5870,0115,0149,30,96.67%,99.2
5871,0115,0150,20,95%,102.75
5872,0115,0151,38,97.37%,1148.63
5873,0115,0152,42,95.24%,94.24
5874,0115,0153,31,96.77%,102.87
5875,0115,0154,44,93.18%,99.91
5876,0115,0155,39,100%,100.62
5877,0115,0156,38,100%,103.68
5878,0115,0157,28,96.43%,105.07
5879,0115,0158,25,96%,106.04
5880,0115,0159,27,92.59%,106.19
5881,0115,0200,39,92.31%,98.69
5882,0115,0201,24,100%,106.63
5883,0115,0202,25,100%,104.48
5884,0115,0203,25,100%,100.04
5885,0115,0204,35,97.14%,96.57
5886,0115,0205,37,97.3%,158.27
5887,0115,0206,42,95.24%,106.93
5888,0115,0207,21,100%,98.24
5889,0115,0208,54,96.3%,105.89
5890,0115,0209,34,97.06%,105.68
